"year","HHID","h15dq2","h15dq3","h15dq4","h15dq5"
2009,"3073002003",601,30000,,
2009,"3073002003",602,,,
2009,"3073002003",603,,,
2009,"3073002003",604,1200,,
2009,"3073002003",605,,,
2009,"3073002003",701,,,
2009,"3073002003",702,,,
2009,"3073002003",703,,,
2009,"3073002005",201,17000,0,6000
2009,"3073002005",202,3000,0,0
2009,"3073002005",203,0,0,8000
2009,"3073002005",204,10000,0,0
2009,"3073002005",205,,,
2009,"3073002005",206,,,
2009,"3073002005",207,,,
2009,"3073002005",208,,,
2009,"3073002005",209,,,
2009,"3073002005",301,,,
2009,"3073002005",302,2000,0,0
2009,"3073002005",303,,,
2009,"3073002005",304,,,
2009,"3073002005",305,,,
2009,"3073002005",306,,,
2009,"3073002005",401,,,
2009,"3073002005",402,,,
2009,"3073002005",403,,,
2009,"3073002005",404,90000,0,0
2009,"3073002005",405,,,
2009,"3073002005",406,,,
2009,"3073002005",407,,,
2009,"3073002005",408,,,
2009,"3073002005",409,,,
2009,"3073002005",410,,,
2009,"3073002005",411,,,
2009,"3073002005",501,2500,0,0
2009,"3073002005",502,,,
2009,"3073002005",503,,,
2009,"3073002005",504,,,
2009,"3073002005",505,,,
2009,"3073002005",506,,,
2009,"3073002005",601,6000,,
2009,"3073002005",602,,,
2009,"3073002005",603,8900,,
2009,"3073002005",604,6500,,
2009,"3073002005",605,4500,,
2009,"3073002005",701,,,
2009,"3073002005",702,,,
2009,"3073002005",703,,,
2009,"3073002006",201,18000,,
2009,"3073002006",202,,,
2009,"3073002006",203,24000,,
2009,"3073002006",204,10000,,
2009,"3073002006",205,,,
2009,"3073002006",206,,,
2009,"3073002006",207,,,
2009,"3073002006",208,,,
2009,"3073002006",209,14000,,
2009,"3073002006",301,,,
2009,"3073002006",302,1500,,
2009,"3073002006",303,3500,,
2009,"3073002006",304,36000,,
2009,"3073002006",305,,,
2009,"3073002006",306,,,
2009,"3073002006",401,,,
2009,"3073002006",402,,,
2009,"3073002006",403,,,
2009,"3073002006",404,,,
2009,"3073002006",405,,,
2009,"3073002006",406,,,
2009,"3073002006",407,,,
2009,"3073002006",408,,,
2009,"3073002006",409,,,
2009,"3073002006",410,,,
2009,"3073002006",411,,,
2009,"3073002006",501,,,
2009,"3073002006",502,,,
2009,"3073002006",503,,,
2009,"3073002006",504,,,
2009,"3073002006",505,,,
2009,"3073002006",506,,,
2009,"3073002006",601,27000,,
2009,"3073002006",602,,,
2009,"3073002006",603,6000,,
2009,"3073002006",604,10700,,
2009,"3073002006",605,,,
2009,"3073002006",701,,,
2009,"3073002006",702,,,
2009,"3073002006",703,,,
2009,"3073002007",201,,,
2009,"3073002007",202,,,
2009,"3073002007",203,,,
2009,"3073002007",204,,,
2009,"3073002007",205,17000,,
2009,"3073002007",206,,,
2009,"3073002007",207,,,
2009,"3073002007",208,,,
2009,"3073002007",209,,,
2009,"3073002007",301,,,
2009,"3073002007",302,3000,,
2009,"3073002007",303,10000,,
2009,"3073002007",304,,,
2009,"3073002007",305,,,
2009,"3073002007",306,,,
2009,"3073002007",401,,,
2009,"3073002007",402,,,
2009,"3073002007",403,,,
2009,"3073002007",404,,,
2009,"3073002007",405,,,
2009,"3073002007",406,,,
2009,"3073002007",407,,,
2009,"3073002007",408,,,
2009,"3073002007",409,,,
2009,"3073002007",410,,,
2009,"3073002007",411,,,
2009,"3073002007",501,5000,,
2009,"3073002007",502,,,
2009,"3073002007",503,,,
2009,"3073002007",504,5000,,
2009,"3073002007",505,,,
2009,"3073002007",506,,,
2009,"3073002007",601,2000,,
2009,"3073002007",602,6500,,
2009,"3073002007",603,,,
2009,"3073002007",604,,,
2009,"3073002007",605,2000,,
2009,"3073002007",701,,,
2009,"3073002007",702,,,
2009,"3073002007",703,,,
2009,"3073002201",201,34000,0,0
2009,"3073002201",202,22000,0,0
2009,"3073002201",203,25500,0,0
2009,"3073002201",204,1000,0,0
2009,"3073002201",205,3500,0,0
2009,"3073002201",206,16000,0,0
2009,"3073002201",207,,,
2009,"3073002201",208,3500,0,0
2009,"3073002201",209,1500,0,0
2009,"3073002201",301,,,
2009,"3073002201",302,1500,0,0
2009,"3073002201",303,6000,0,12000
2009,"3073002201",304,,,
2009,"3073002201",305,,,
2009,"3073002201",306,,,
2009,"3073002201",401,,,
2009,"3073002201",402,,,
2009,"3073002201",403,,,
2009,"3073002201",404,,,
2009,"3073002201",405,,,
2009,"3073002201",406,,,
2009,"3073002201",407,,,
2009,"3073002201",408,,,
2009,"3073002201",409,,,
2009,"3073002201",410,,,
2009,"3073002201",411,,,
2009,"3073002201",501,2500,0,0
2009,"3073002201",502,3000,0,0
2009,"3073002201",503,4500,0,0
2009,"3073002201",504,6000,0,0
2009,"3073002201",505,,,
2009,"3073002201",506,,,
2009,"3073002201",601,,,
2009,"3073002201",602,,,
2009,"3073002201",603,,,
2009,"3073002201",604,,,
2009,"3073002201",605,,,
2009,"3073002201",701,40000,0,0
2009,"3073002201",702,,,
2009,"3073002201",703,,,
2009,"307300220105",201,35000,,
2009,"307300220105",202,30000,,
2009,"307300220105",203,27000,,
2009,"307300220105",204,8000,,
2009,"307300220105",205,,,
2009,"307300220105",206,12000,,
2009,"307300220105",207,7000,,
2009,"307300220105",208,6000,,
2009,"307300220105",209,5000,,
2009,"307300220105",301,6000,,
2009,"307300220105",302,5000,,
2009,"307300220105",303,15000,,
2009,"307300220105",304,,,
2009,"307300220105",305,,,
2009,"307300220105",306,,,
2009,"307300220105",401,,,
2009,"307300220105",402,,,
2009,"307300220105",403,,,
2009,"307300220105",404,,,
2009,"307300220105",405,,,
2009,"307300220105",406,,,
2009,"307300220105",407,,,
2009,"307300220105",408,,,
2009,"307300220105",409,,,
2009,"307300220105",410,,,
2009,"307300220105",411,,,
2009,"307300220105",501,2500,,
2009,"307300220105",502,4000,,
2009,"307300220105",503,4500,,
2009,"307300220105",504,,,
2009,"307300220105",505,,,
2009,"307300220105",506,,,
2009,"307300220105",601,5000,,
2009,"307300220105",602,,,
2009,"307300220105",603,7500,,
2009,"307300220105",604,400,,
2009,"307300220105",605,1500,,
2009,"307300220105",701,,,
2009,"307300220105",702,,,
2009,"307300220105",703,,,
2009,"3073002202",201,85000,0,0
2009,"3073002202",202,,,
2009,"3073002202",203,,,
2009,"3073002202",204,5000,0,0
2009,"3073002202",205,,,
2009,"3073002202",206,24000,0,0
2009,"3073002202",207,,,
2009,"3073002202",208,,,
2009,"3073002202",209,800,0,0
2009,"3073002202",301,28000,0,0
2009,"3073002202",302,15500,0,0
2009,"3073002202",303,13500,0,0
2009,"3073002202",304,35000,0,0
2009,"3073002202",305,8000,0,0
2009,"3073002202",306,,,
2009,"3073002202",401,,,
2009,"3073002202",402,,,
2009,"3073002202",403,,,
2009,"3073002202",404,,,
2009,"3073002202",405,13000,,
2009,"3073002202",406,,,
2009,"3073002202",407,,,
2009,"3073002202",408,,,
2009,"3073002202",409,80000,0,0
2009,"3073002202",410,,,
2009,"3073002202",411,,,
2009,"3073002202",501,2500,0,0
2009,"3073002202",502,10000,0,0
2009,"3073002202",503,4500,0,0
2009,"3073002202",504,3500,0,0
2009,"3073002202",505,,,
2009,"3073002202",506,,,
2009,"3073002202",601,35000,0,0
2009,"3073002202",602,,,
2009,"3073002202",603,4500,0,0
2009,"3073002202",604,1700,0,0
2009,"3073002202",605,4500,0,0
2009,"3073002202",701,,,
2009,"3073002202",702,,,
2009,"3073002202",703,,,
2009,"3073002203",201,22000,,
2009,"3073002203",202,12000,,
2009,"3073002203",203,22000,,
2009,"3073002203",204,2000,,
2009,"3073002203",205,,,
2009,"3073002203",206,14000,,
2009,"3073002203",207,,,
2009,"3073002203",208,,,
2009,"3073002203",209,3000,,
2009,"3073002203",301,,,
2009,"3073002203",302,,,
2009,"3073002203",303,13000,,
2009,"3073002203",304,46000,,
2009,"3073002203",305,,,
2009,"3073002203",306,,,
2009,"3073002203",401,,,
2009,"3073002203",402,,,
2009,"3073002203",403,,,
2009,"3073002203",404,,,
2009,"3073002203",405,,,
2009,"3073002203",406,,,
2009,"3073002203",407,,,
2009,"3073002203",408,,,
2009,"3073002203",409,90000,,
2009,"3073002203",410,,,
2009,"3073002203",411,,,
2009,"3073002203",501,2500,,
2009,"3073002203",502,,,
2009,"3073002203",503,5000,,
2009,"3073002203",504,13000,,
2009,"3073002203",505,,,
2009,"3073002203",506,,,
2009,"3073002203",601,,,
2009,"3073002203",602,,,
2009,"3073002203",603,,,
2009,"3073002203",604,,,
2009,"3073002203",605,,,
2009,"3073002203",701,,,
2009,"3073002203",702,,,
2009,"3073002203",703,,,
2009,"3073002204",201,18000,,
2009,"3073002204",202,30000,,
2009,"3073002204",203,48000,,
2009,"3073002204",204,4000,,
2009,"3073002204",205,,,
2009,"3073002204",206,9500,,
2009,"3073002204",207,3000,,
2009,"3073002204",208,,,
2009,"3073002204",209,12000,,
2009,"3073002204",301,,,
2009,"3073002204",302,3000,,
2009,"3073002204",303,4500,,
2009,"3073002204",304,,,
2009,"3073002204",305,,,
2009,"3073002204",306,,,
2009,"3073002204",401,,,
2009,"3073002204",402,,,
2009,"3073002204",403,,,
2009,"3073002204",404,,,
2009,"3073002204",405,,,
2009,"3073002204",406,,,
2009,"3073002204",407,,,
2009,"3073002204",408,,,
2009,"3073002204",409,,,
2009,"3073002204",410,,,
2009,"3073002204",411,,,
2009,"3073002204",501,2500,,
2009,"3073002204",502,,,
2009,"3073002204",503,4000,,
2009,"3073002204",504,,,
2009,"3073002204",505,,,
2009,"3073002204",506,,,
2009,"3073002204",601,4000,,
2009,"3073002204",602,,,
2009,"3073002204",603,26000,,
2009,"3073002204",604,24700,,
2009,"3073002204",605,15000,,
2009,"3073002204",701,,,
2009,"3073002204",702,,,
2009,"3073002204",703,,,
2009,"3073002205",201,58000,,
2009,"3073002205",202,55000,,
2009,"3073002205",203,28000,,
2009,"3073002205",204,4500,,
2009,"3073002205",205,,,
2009,"3073002205",206,6000,,
2009,"3073002205",207,3500,,
2009,"3073002205",208,7000,,
2009,"3073002205",209,2500,,
2009,"3073002205",301,14000,,
2009,"3073002205",302,,,
2009,"3073002205",303,14000,,
2009,"3073002205",304,60000,,
2009,"3073002205",305,8000,,
2009,"3073002205",306,,,
2009,"3073002205",401,,,
2009,"3073002205",402,,,
2009,"3073002205",403,,,
2009,"3073002205",404,,,
2009,"3073002205",405,,,
2009,"3073002205",406,,,
2009,"3073002205",407,,,
2009,"3073002205",408,,,
2009,"3073002205",409,,,
2009,"3073002205",410,,,
2009,"3073002205",411,,,
2009,"3073002205",501,2500,,
2009,"3073002205",502,,,
2009,"3073002205",503,5000,,
2009,"3073002205",504,9200,,
2009,"3073002205",505,,,
2009,"3073002205",506,,,
2009,"3073002205",601,8000,,
2009,"3073002205",602,65000,,
2009,"3073002205",603,38000,,
2009,"3073002205",604,11000,,
2009,"3073002205",605,,,
2009,"3073002205",701,,,
2009,"3073002205",702,,,
2009,"3073002205",703,,,
2009,"3073002206",201,4500,,
2009,"3073002206",202,5000,,
2009,"3073002206",203,,,
2009,"3073002206",204,,,
2009,"3073002206",205,,,
2009,"3073002206",206,,,
2009,"3073002206",207,,,
2009,"3073002206",208,,,
2009,"3073002206",209,300,,
2009,"3073002206",301,,,
2009,"3073002206",302,2000,,
2009,"3073002206",303,,,
2009,"3073002206",304,,,
2009,"3073002206",305,,,
2009,"3073002206",306,,,
2009,"3073002206",401,,,
2009,"3073002206",402,,,
2009,"3073002206",403,,,
2009,"3073002206",404,,,
2009,"3073002206",405,,,
2009,"3073002206",406,,,
2009,"3073002206",407,,,
2009,"3073002206",408,,,
2009,"3073002206",409,,,
2009,"3073002206",410,,,
2009,"3073002206",411,,,
2009,"3073002206",501,,,
2009,"3073002206",502,,,
2009,"3073002206",503,,,
2009,"3073002206",504,,,
2009,"3073002206",505,,,
2009,"3073002206",506,,,
2009,"3073002206",601,,,
2009,"3073002206",602,,,
2009,"3073002206",603,,,
2009,"3073002206",604,,,
2009,"3073002206",605,,,
2009,"3073002206",701,,,
2009,"3073002206",702,,,
2009,"3073002206",703,,,
2009,"3073002207",201,18000,0,0
2009,"3073002207",202,18000,0,0
2009,"3073002207",203,16000,0,0
2009,"3073002207",204,,,
2009,"3073002207",205,,,
2009,"3073002207",206,,,
2009,"3073002207",207,,,
2009,"3073002207",208,,,
2009,"3073002207",209,4000,0,0
2009,"3073002207",301,,,
2009,"3073002207",302,,,
2009,"3073002207",303,,,
2009,"3073002207",304,55000,0,0
2009,"3073002207",305,15000,0,0
2009,"3073002207",306,,,
2009,"3073002207",401,,,
2009,"3073002207",402,,,
2009,"3073002207",403,,,
2009,"3073002207",404,,,
2009,"3073002207",405,,,
2009,"3073002207",406,,,
2009,"3073002207",407,,,
2009,"3073002207",408,,,
2009,"3073002207",409,,,
2009,"3073002207",410,,,
2009,"3073002207",411,,,
2009,"3073002207",501,1500,0,0
2009,"3073002207",502,4000,0,0
2009,"3073002207",503,2500,0,0
2009,"3073002207",504,,,
2009,"3073002207",505,,,
2009,"3073002207",506,,,
2009,"3073002207",601,254000,0,0
2009,"3073002207",602,75000,0,0
2009,"3073002207",603,30000,0,0
2009,"3073002207",604,31000,0,0
2009,"3073002207",605,18000,0,0
2009,"3073002207",701,,,
2009,"3073002207",702,,,
2009,"3073002207",703,,,
2009,"3073002208",201,,,
2009,"3073002208",202,38000,0,0
2009,"3073002208",203,44000,0,0
2009,"3073002208",204,6000,0,0
2009,"3073002208",205,,,
2009,"3073002208",206,,,
2009,"3073002208",207,,,
2009,"3073002208",208,6000,0,0
2009,"3073002208",209,,,
2009,"3073002208",301,,,
2009,"3073002208",302,3000,0,0
2009,"3073002208",303,6000,0,0
2009,"3073002208",304,,,
2009,"3073002208",305,,,
2009,"3073002208",306,,,
2009,"3073002208",401,,,
2009,"3073002208",402,,,
2009,"3073002208",403,,,
2009,"3073002208",404,,,
2009,"3073002208",405,,,
2009,"3073002208",406,,,
2009,"3073002208",407,,,
2009,"3073002208",408,,,
2009,"3073002208",409,,,
2009,"3073002208",410,,,
2009,"3073002208",411,,,
2009,"3073002208",501,10000,0,0
2009,"3073002208",502,,,
2009,"3073002208",503,2500,0,0
2009,"3073002208",504,,,
2009,"3073002208",505,,,
2009,"3073002208",506,,,
2009,"3073002208",601,12000,,
2009,"3073002208",602,,,
2009,"3073002208",603,28500,0,0
2009,"3073002208",604,16000,0,0
2009,"3073002208",605,14000,0,0
2009,"3073002208",701,,,
2009,"3073002208",702,,,
2009,"3073002208",703,,,
2009,"3073002209",201,1600,,
2009,"3073002209",202,40000,,
2009,"3073002209",203,22000,,
2009,"3073002209",204,2000,,
2009,"3073002209",205,,,
2009,"3073002209",206,15000,,
2009,"3073002209",207,8000,,
2009,"3073002209",208,,,
2009,"3073002209",209,3000,,
2009,"3073002209",301,,,
2009,"3073002209",302,3000,,
2009,"3073002209",303,3500,,
2009,"3073002209",304,,,
2009,"3073002209",305,,,
2009,"3073002209",306,,,
2009,"3073002209",401,,,
2009,"3073002209",402,,,
2009,"3073002209",403,,,
2009,"3073002209",404,,,
2009,"3073002209",405,,,
2009,"3073002209",406,,,
2009,"3073002209",407,,,
2009,"3073002209",408,,,
2009,"3073002209",409,,,
2009,"3073002209",410,,,
2009,"3073002209",411,,,
2009,"3073002209",501,,,
2009,"3073002209",502,,,
2009,"3073002209",503,5700,,
2009,"3073002209",504,4000,,
2009,"3073002209",505,,,
2009,"3073002209",506,,,
2009,"3073002209",601,4800,,
2009,"3073002209",602,,,
2009,"3073002209",603,26000,,
2009,"3073002209",604,22900,,
2009,"3073002209",605,15000,,
2009,"3073002209",701,,,
2009,"3073002209",702,,,
2009,"3073002209",703,,,
2009,"307300220903",201,,,
2009,"307300220903",202,8000,,
2009,"307300220903",203,8000,,
2009,"307300220903",204,2000,,
2009,"307300220903",205,,,
2009,"307300220903",206,,,
2009,"307300220903",207,,,
2009,"307300220903",208,,,
2009,"307300220903",209,,,
2009,"307300220903",301,,,
2009,"307300220903",302,1400,,
2009,"307300220903",303,,,
2009,"307300220903",304,,,
2009,"307300220903",305,0,,6000
2009,"307300220903",306,,,
2009,"307300220903",401,,,
2009,"307300220903",402,,,
2009,"307300220903",403,,,
2009,"307300220903",404,,,
2009,"307300220903",405,,,
2009,"307300220903",406,,,
2009,"307300220903",407,,,
2009,"307300220903",408,,,
2009,"307300220903",409,,,
2009,"307300220903",410,,,
2009,"307300220903",411,,,
2009,"307300220903",501,3500,,
2009,"307300220903",502,,,
2009,"307300220903",503,5000,,
2009,"307300220903",504,,,
2009,"307300220903",505,,,
2009,"307300220903",506,,,
2009,"307300220903",601,,,
2009,"307300220903",602,,,
2009,"307300220903",603,,,
2009,"307300220903",604,,,
2009,"307300220903",605,,,
2009,"307300220903",701,,,
2009,"307300220903",702,,,
2009,"307300220903",703,,,
2009,"3073002210",201,25000,,
2009,"3073002210",202,50000,,
2009,"3073002210",203,23000,,
2009,"3073002210",204,12000,,
2009,"3073002210",205,,,
2009,"3073002210",206,10000,,
2009,"3073002210",207,7000,,
2009,"3073002210",208,33000,,
2009,"3073002210",209,7500,,
2009,"3073002210",301,,,
2009,"3073002210",302,,,
2009,"3073002210",303,30000,,
2009,"3073002210",304,,,
2009,"3073002210",305,,,
2009,"3073002210",306,,,
2009,"3073002210",401,,,
2009,"3073002210",402,,,
2009,"3073002210",403,,,
2009,"3073002210",404,,,
2009,"3073002210",405,,,
2009,"3073002210",406,,,
2009,"3073002210",407,,,
2009,"3073002210",408,,,
2009,"3073002210",409,,,
2009,"3073002210",410,,,
2009,"3073002210",411,,,
2009,"3073002210",501,2500,,
2009,"3073002210",502,5000,,
2009,"3073002210",503,8000,,
2009,"3073002210",504,,,
2009,"3073002210",505,,,
2009,"3073002210",506,,,
2009,"3073002210",601,40000,,
2009,"3073002210",602,,,
2009,"3073002210",603,7500,,
2009,"3073002210",604,6900,,
2009,"3073002210",605,16000,,
2009,"3073002210",701,,,
2009,"3073002210",702,,,
2009,"3073002210",703,,,
2009,"3073002301",201,7000,0,0
2009,"3073002301",202,,,
2009,"3073002301",203,,,
2009,"3073002301",204,,,
2009,"3073002301",205,,,
2009,"3073002301",206,,,
2009,"3073002301",207,,,
2009,"3073002301",208,,,
2009,"3073002301",209,,,
2009,"3073002301",301,,,
2009,"3073002301",302,,,
2009,"3073002301",303,,,
2009,"3073002301",304,,,
2009,"3073002301",305,,,
2009,"3073002301",306,,,
2009,"3073002301",401,,,
2009,"3073002301",402,,,
2009,"3073002301",403,,,
2009,"3073002301",404,,,
2009,"3073002301",405,,,
2009,"3073002301",406,,,
2009,"3073002301",407,,,
2009,"3073002301",408,,,
2009,"3073002301",409,,,
2009,"3073002301",410,,,
2009,"3073002301",411,,,
2009,"3073002301",501,,,
2009,"3073002301",502,,,
2009,"3073002301",503,,,
2009,"3073002301",504,,,
2009,"3073002301",505,,,
2009,"3073002301",506,,,
2009,"3073002301",601,,,
2009,"3073002301",602,,,
2009,"3073002301",603,,,
2009,"3073002301",604,,,
2009,"3073002301",605,,,
2009,"3073002301",701,,,
2009,"3073002301",702,,,
2009,"3073002301",703,,,
2009,"3073002302",201,36000,,
2009,"3073002302",202,14000,,
2009,"3073002302",203,38000,,
2009,"3073002302",204,8500,,
2009,"3073002302",205,,,
2009,"3073002302",206,12000,,
2009,"3073002302",207,3000,,
2009,"3073002302",208,5000,,
2009,"3073002302",209,7500,,
2009,"3073002302",301,,,
2009,"3073002302",302,3000,,6000
2009,"3073002302",303,,,
2009,"3073002302",304,,,
2009,"3073002302",305,,,
2009,"3073002302",306,,,
2009,"3073002302",401,,,
2009,"3073002302",402,,,
2009,"3073002302",403,,,
2009,"3073002302",404,,,
2009,"3073002302",405,,,
2009,"3073002302",406,,,
2009,"3073002302",407,,,
2009,"3073002302",408,,,
2009,"3073002302",409,,,
2009,"3073002302",410,,,
2009,"3073002302",411,,,
2009,"3073002302",501,,,
2009,"3073002302",502,3000,,
2009,"3073002302",503,,,
2009,"3073002302",504,,,
2009,"3073002302",505,,,
2009,"3073002302",506,,,
2009,"3073002302",601,24000,,
2009,"3073002302",602,,,
2009,"3073002302",603,14000,,
2009,"3073002302",604,13700,,
2009,"3073002302",605,10500,,
2009,"3073002302",701,,,
2009,"3073002302",702,,,
2009,"3073002302",703,,,
2009,"3073002303",201,48000,0,0
2009,"3073002303",202,34000,0,0
2009,"3073002303",203,24500,0,0
2009,"3073002303",204,4500,0,0
2009,"3073002303",205,,,
2009,"3073002303",206,,,
2009,"3073002303",207,2500,0,0
2009,"3073002303",208,,,
2009,"3073002303",209,,,
2009,"3073002303",301,,,
2009,"3073002303",302,1600,0,0
2009,"3073002303",303,12000,0,0
2009,"3073002303",304,,,
2009,"3073002303",305,,,
2009,"3073002303",306,,,
2009,"3073002303",401,,,
2009,"3073002303",402,,,
2009,"3073002303",403,,,
2009,"3073002303",404,,,
2009,"3073002303",405,,,
2009,"3073002303",406,,,
2009,"3073002303",407,,,
2009,"3073002303",408,,,
2009,"3073002303",409,45000,0,0
2009,"3073002303",410,,,
2009,"3073002303",411,,,
2009,"3073002303",501,2500,0,0
2009,"3073002303",502,4800,0,0
2009,"3073002303",503,4000,0,0
2009,"3073002303",504,,,
2009,"3073002303",505,,,
2009,"3073002303",506,,,
2009,"3073002303",601,,,
2009,"3073002303",602,,,
2009,"3073002303",603,,,
2009,"3073002303",604,,,
2009,"3073002303",605,,,
2009,"3073002303",701,,,
2009,"3073002303",702,,,
2009,"3073002303",703,,,
2009,"3073002304",201,15000,,
2009,"3073002304",202,11000,,
2009,"3073002304",203,15000,,
2009,"3073002304",204,3000,,
2009,"3073002304",205,,,
2009,"3073002304",206,,,
2009,"3073002304",207,,,
2009,"3073002304",208,10000,,
2009,"3073002304",209,,,
2009,"3073002304",301,,,
2009,"3073002304",302,,,
2009,"3073002304",303,3500,,
2009,"3073002304",304,,,
2009,"3073002304",305,,,
2009,"3073002304",306,,,
2009,"3073002304",401,,,
2009,"3073002304",402,,,
2009,"3073002304",403,,,
2009,"3073002304",404,,,
2009,"3073002304",405,,,
2009,"3073002304",406,,,
2009,"3073002304",407,,,
2009,"3073002304",408,,,
2009,"3073002304",409,,,
2009,"3073002304",410,,,
2009,"3073002304",411,,,
2009,"3073002304",501,2500,,
2009,"3073002304",502,,,
2009,"3073002304",503,5000,,
2009,"3073002304",504,,,
2009,"3073002304",505,,,
2009,"3073002304",506,,,
2009,"3073002304",601,6000,,
2009,"3073002304",602,,,
2009,"3073002304",603,,,
2009,"3073002304",604,10500,,
2009,"3073002304",605,3000,,
2009,"3073002304",701,,,42000
2009,"3073002304",702,,,
2009,"3073002304",703,,,
2009,"3073002305",201,5000,0,0
2009,"3073002305",202,6000,0,0
2009,"3073002305",203,4500,0,0
2009,"3073002305",204,2000,0,0
2009,"3073002305",205,,,
2009,"3073002305",206,,,
2009,"3073002305",207,3500,0,0
2009,"3073002305",208,,,
2009,"3073002305",209,,,
2009,"3073002305",301,,,
2009,"3073002305",302,,,
2009,"3073002305",303,,,
2009,"3073002305",304,,,
2009,"3073002305",305,,,
2009,"3073002305",306,,,
2009,"3073002305",401,,,
2009,"3073002305",402,,,
2009,"3073002305",403,,,
2009,"3073002305",404,,,
2009,"3073002305",405,,,
2009,"3073002305",406,,,
2009,"3073002305",407,,,
2009,"3073002305",408,,,
2009,"3073002305",409,,,
2009,"3073002305",410,,,
2009,"3073002305",411,,,
2009,"3073002305",501,3500,0,0
2009,"3073002305",502,,,
2009,"3073002305",503,5000,0,0
2009,"3073002305",504,,,
2009,"3073002305",505,,,
2009,"3073002305",506,,,
2009,"3073002305",601,,,
2009,"3073002305",602,,,
2009,"3073002305",603,,,
2009,"3073002305",604,,,
2009,"3073002305",605,,,
2009,"3073002305",701,,,
2009,"3073002305",702,,,
2009,"3073002305",703,,,
2009,"307300230503",201,,,
2009,"307300230503",202,13000,0,0
2009,"307300230503",203,,,
2009,"307300230503",204,1000,0,0
2009,"307300230503",205,,,
2009,"307300230503",206,,,
2009,"307300230503",207,,,
2009,"307300230503",208,,,
2009,"307300230503",209,2500,0,0
2009,"307300230503",301,3500,0,0
2009,"307300230503",302,,,
2009,"307300230503",303,3500,0,0
2009,"307300230503",304,,,
2009,"307300230503",305,,,
2009,"307300230503",306,,,
2009,"307300230503",401,,,
2009,"307300230503",402,,,
2009,"307300230503",403,,,
2009,"307300230503",404,,,
2009,"307300230503",405,,,
2009,"307300230503",406,,,
2009,"307300230503",407,,,
2009,"307300230503",408,,,
2009,"307300230503",409,,,
2009,"307300230503",410,,,
2009,"307300230503",411,,,
2009,"307300230503",501,3000,0,0
2009,"307300230503",502,,,
2009,"307300230503",503,,,
2009,"307300230503",504,,,
2009,"307300230503",505,,,
2009,"307300230503",506,,,
2009,"307300230503",601,,,
2009,"307300230503",602,,,
2009,"307300230503",603,,,
2009,"307300230503",604,,,
2009,"307300230503",605,,,
2009,"307300230503",701,,,
2009,"307300230503",702,,,
2009,"307300230503",703,,,
2009,"3073002306",201,,,
2009,"3073002306",202,,,
2009,"3073002306",203,,,
2009,"3073002306",204,,,
2009,"3073002306",205,,,
2009,"3073002306",206,,,
2009,"3073002306",207,,,
2009,"3073002306",208,,,
2009,"3073002306",209,2500,0,0
2009,"3073002306",301,,,
2009,"3073002306",302,,,
2009,"3073002306",303,,,
2009,"3073002306",304,27000,0,0
2009,"3073002306",305,,,
2009,"3073002306",306,,,
2009,"3073002306",401,,,
2009,"3073002306",402,,,
2009,"3073002306",403,,,
2009,"3073002306",404,,,
2009,"3073002306",405,,,
2009,"3073002306",406,,,
2009,"3073002306",407,,,
2009,"3073002306",408,,,
2009,"3073002306",409,,,
2009,"3073002306",410,,,
2009,"3073002306",411,,,
2009,"3073002306",501,,,
2009,"3073002306",502,,,
2009,"3073002306",503,,,
2009,"3073002306",504,,,
2009,"3073002306",505,,,
2009,"3073002306",506,,,
2009,"3073002306",601,30000,0,0
2009,"3073002306",602,,,
2009,"3073002306",603,41000,0,0
2009,"3073002306",604,18000,0,0
2009,"3073002306",605,18000,0,2000
2009,"3073002306",701,,,
2009,"3073002306",702,,,
2009,"3073002306",703,,,
2009,"3073002307",201,35000,,
2009,"3073002307",202,18000,,
2009,"3073002307",203,30000,,
2009,"3073002307",204,4000,,
2009,"3073002307",205,,,
2009,"3073002307",206,,,
2009,"3073002307",207,,,
2009,"3073002307",208,,,
2009,"3073002307",209,11200,,
2009,"3073002307",301,,,
2009,"3073002307",302,,,
2009,"3073002307",303,12000,,
2009,"3073002307",304,,,
2009,"3073002307",305,23000,,
2009,"3073002307",306,,,
2009,"3073002307",401,,,
2009,"3073002307",402,,,
2009,"3073002307",403,,,
2009,"3073002307",404,,,
2009,"3073002307",405,,,
2009,"3073002307",406,,,
2009,"3073002307",407,,,
2009,"3073002307",408,,,
2009,"3073002307",409,,,
2009,"3073002307",410,,,
2009,"3073002307",411,,,
2009,"3073002307",501,2500,,
2009,"3073002307",502,1450,,
2009,"3073002307",503,,,
2009,"3073002307",504,,,
2009,"3073002307",505,,,
2009,"3073002307",506,,,
2009,"3073002307",601,38000,,
2009,"3073002307",602,,,
2009,"3073002307",603,,,
2009,"3073002307",604,18100,,
2009,"3073002307",605,14000,,
2009,"3073002307",701,,,
2009,"3073002307",702,,,
2009,"3073002307",703,,,
2009,"3073002308",201,10000,,12000
2009,"3073002308",202,12000,,24000
2009,"3073002308",203,10000,,
2009,"3073002308",204,8000,,
2009,"3073002308",205,,,
2009,"3073002308",206,,,
2009,"3073002308",207,,,
2009,"3073002308",208,,,
2009,"3073002308",209,3000,,
2009,"3073002308",301,21000,,
2009,"3073002308",302,,,
2009,"3073002308",303,,,
2009,"3073002308",304,,,
2009,"3073002308",305,,,
2009,"3073002308",306,,,
2009,"3073002308",401,,,
